Session 1,Ding-Yu Lee,BC17235,Yingjie Zhao,BC18379
Session 1,Tony Tian,BC17170,Ethan Kunyi Chen,BC19574
Session 1,Vinay Vivek,BC16924,Thaman Chopparapu,BC19520
Session 2,Terry Tianyu Xie,BC17139,Zixuan Patrick Li,BC17927
Session 2,Simon CUI Sun,BC19567,Ian Mei,BC17931
Session 2,Oscar Fu,AB22357,Jiha Bae,BC18549
Session 2,Hao Lu,BC18693,Young Liu,BC18880
Session 2,Ding-Yu Lee,BC17235,Henry Wang,BC19745
Session 2,Muhao Victor Zeng,BC16886,Tony Tian,BC17170
Session 2,Matthius Yung,BC17209,Vinay Vivek,BC16924
Session 2,Merrick Lee Fan,BC16888,Jayden Chu,BC17910
Quarterfinal,Terry Tianyu Xie,BC17139,Simon CUI Sun,BC19567
Quarterfinal,Hao Lu,BC18693,Oscar Fu,AB22357
Quarterfinal,Muhao Victor Zeng,BC16886,Ding-Yu Lee,BC17235
Quarterfinal,Merrick Lee Fan,BC16888,Matthius Yung,BC17209
Semifinal,Terry Tianyu Xie,BC17139,Hao Lu,BC18693
Semifinal,Merrick Lee Fan,BC16888,Muhao Victor Zeng,BC16886
Final,Merrick Lee Fan,BC16888,Terry Tianyu Xie,BC17139
Round of 64,Matthius Yung,BC17209,Dhaksan Karuppusamy,NB02875
Round of 32,David Young Wu,ON39034,Luke Song,QC13165
Round of 32,Dylan Wong,AB22356,Hannuo (Hayden) Liu,ON37389
Round of 32,Luke Sun,AB22484,Bruce Chen,ON37318
Round of 32,Felix Lin,ON37746,Noah Ren,QC12626
Round of 32,Cyrus Deng,ON37707,Hao Lu,BC18693
Round of 32,Yanjun Chen,ON36402,William Thibault,NB02537
Round of 32,Daniel Sun,ON36393,Ryan Rui En Khoo,AB22280
Round of 32,Moses Haoren Li,BC20147,Aston Edison,SK01398
Round of 32,Oscar Fu,AB22357,Matthius Yung,BC17209
Round of 32,Muhao Victor Zeng,BC16886,William X. Du,ON37219
Round of 32,Cliff Jui-Chien Lin,BC18341,Anthony Ruan,ON38812
Round of 32,Terry Tianyu Xie,BC17139,Andrew Xiong,ON36400
Round of 32,Xingran Pan,AB23006,Jingpu Wu,QC13104
Round of 32,Xintong Zhao,ON38637,Koeni Zhang,QC12581
Round of 32,Javier Luccio Loquellano,AB22748,Kevin Chen,QC12634
Round of 32,Merrick Lee Fan,BC16888,Nicolas Lee,ON38262
Round of 16,David Young Wu,ON39034,Dylan Wong,AB22356
Round of 16,Luke Sun,AB22484,Felix Lin,ON37746
Round of 16,Cyrus Deng,ON37707,Yanjun Chen,ON36402
Round of 16,Daniel Sun,ON36393,Moses Haoren Li,BC20147
Round of 16,Muhao Victor Zeng,BC16886,Oscar Fu,AB22357
Round of 16,Terry Tianyu Xie,BC17139,Cliff Jui-Chien Lin,BC18341
Round of 16,Xintong Zhao,ON38637,Xingran Pan,AB23006
Round of 16,Merrick Lee Fan,BC16888,Javier Luccio Loquellano,AB22748
Quarterfinal,David Young Wu,ON39034,Luke Sun,AB22484
Quarterfinal,Cyrus Deng,ON37707,Daniel Sun,ON36393
Quarterfinal,Terry Tianyu Xie,BC17139,Muhao Victor Zeng,BC16886
